Sim time (min), Sim time (max), Sim time (ave), Cnv time (min), Cnv time (max), Cnv time (ave), Vis time (min), Vis time (max), Vis time (ave)
0.381224, 0.381305, 0.381259, 0.062195, 0.062259, 0.0622371, 7e-06, 8e-06, 7.875e-06
0.375863, 0.375919, 0.375886, 0.062023, 0.062088, 0.062064, 7e-06, 9e-06, 7.5e-06
0.38396, 0.384014, 0.383987, 0.062187, 0.062219, 0.0622084, 7e-06, 9e-06, 8.5e-06
0.376207, 0.376271, 0.376237, 0.06201, 0.062061, 0.0620398, 6e-06, 8e-06, 7.125e-06
0.375057, 0.375113, 0.375087, 0.062271, 0.062304, 0.0622909, 7e-06, 8e-06, 7.75e-06
0.375111, 0.375164, 0.375133, 0.062181, 0.062227, 0.0622031, 7e-06, 9e-06, 7.625e-06
0.381248, 0.381309, 0.381277, 0.062199, 0.06226, 0.0622394, 6e-06, 8e-06, 7e-06
0.388578, 0.388622, 0.388597, 0.06231, 0.062344, 0.0623284, 7e-06, 8e-06, 7.375e-06
0.380416, 0.380474, 0.380446, 0.06213, 0.062187, 0.0621679, 6e-06, 8e-06, 6.875e-06
0.388596, 0.388681, 0.388635, 0.062684, 0.062749, 0.0627264, 6e-06, 9e-06, 7.25e-06
0.378575, 0.378628, 0.378603, 0.062251, 0.062282, 0.0622701, 7e-06, 9e-06, 7.375e-06
0.383388, 0.383437, 0.383412, 0.06213, 0.062166, 0.0621504, 7e-06, 9e-06, 7.875e-06
0.382311, 0.382394, 0.382357, 0.062054, 0.062102, 0.0620829, 8e-06, 9e-06, 8.25e-06
0.392226, 0.392294, 0.392258, 0.069234, 0.069287, 0.0692644, 7e-06, 9e-06, 7.25e-06
0.382317, 0.382367, 0.382339, 0.062501, 0.062544, 0.0625239, 6e-06, 9e-06, 7.5e-06
0.395598, 0.395646, 0.395618, 0.063128, 0.063167, 0.0631495, 6e-06, 1.1e-05, 7.25e-06
0.383675, 0.383733, 0.3837, 0.062227, 0.062267, 0.0622527, 7e-06, 8e-06, 7.625e-06
0.381123, 0.381158, 0.38114, 0.062254, 0.062287, 0.0622688, 6e-06, 8e-06, 7e-06
0.388326, 0.38838, 0.38835, 0.062167, 0.062216, 0.0621896, 6e-06, 8e-06, 7.25e-06
0.38178, 0.381843, 0.381812, 0.061979, 0.062039, 0.062019, 6e-06, 8e-06, 7.625e-06
0.377323, 0.377368, 0.377345, 0.061992, 0.06203, 0.0620105, 7e-06, 8e-06, 7.375e-06
0.381188, 0.381247, 0.381217, 0.062331, 0.062373, 0.0623544, 8e-06, 1e-05, 8.375e-06
0.376012, 0.376052, 0.376032, 0.062081, 0.062111, 0.0620956, 7e-06, 1e-05, 8.125e-06
0.37832, 0.378375, 0.378347, 0.06231, 0.062348, 0.0623331, 6e-06, 8e-06, 7.125e-06
0.382204, 0.382249, 0.382223, 0.0622, 0.062243, 0.0622213, 7e-06, 9e-06, 7.875e-06
0.387197, 0.387243, 0.387222, 0.062161, 0.062195, 0.0621853, 7e-06, 8e-06, 7.625e-06
0.385078, 0.385119, 0.385098, 0.062095, 0.062135, 0.062112, 6e-06, 9e-06, 6.875e-06
0.384989, 0.38503, 0.385007, 0.062061, 0.062098, 0.0620795, 7e-06, 8e-06, 7.5e-06
0.388374, 0.388423, 0.388398, 0.061879, 0.06191, 0.0618991, 7e-06, 8e-06, 7.875e-06
0.387553, 0.38761, 0.387581, 0.062056, 0.062094, 0.06208, 7e-06, 8e-06, 7.125e-06
0.387803, 0.387847, 0.387824, 0.061875, 0.061913, 0.0618919, 7e-06, 8e-06, 7.125e-06
0.383646, 0.383693, 0.38367, 0.06206, 0.062085, 0.0620773, 7e-06, 9e-06, 7.75e-06
0.383876, 0.383932, 0.383902, 0.062368, 0.062407, 0.0623904, 7e-06, 9e-06, 8.375e-06
0.383769, 0.383805, 0.383784, 0.062223, 0.062258, 0.06224, 7e-06, 8e-06, 7.125e-06
0.386595, 0.386635, 0.386613, 0.061905, 0.061944, 0.061923, 7e-06, 9e-06, 7.25e-06
0.39426, 0.394316, 0.39429, 0.062101, 0.062131, 0.062121, 7e-06, 8e-06, 7.125e-06
0.38737, 0.387425, 0.387395, 0.06198, 0.062019, 0.0620042, 7e-06, 8e-06, 7.25e-06
0.387368, 0.387413, 0.387391, 0.062113, 0.062138, 0.06213, 7e-06, 8e-06, 7.125e-06
0.382601, 0.382657, 0.38263, 0.062041, 0.062076, 0.062063, 7e-06, 8e-06, 7.125e-06
0.387803, 0.387844, 0.38782, 0.06196, 0.061995, 0.0619786, 7e-06, 8e-06, 7.375e-06
0.380663, 0.380721, 0.380692, 0.061917, 0.061951, 0.0619389, 7e-06, 8e-06, 7.125e-06
0.380765, 0.380803, 0.380783, 0.061988, 0.062016, 0.062002, 7e-06, 9e-06, 7.75e-06
0.392811, 0.392857, 0.392831, 0.061992, 0.062035, 0.0620141, 8e-06, 9e-06, 8.75e-06
0.387851, 0.387895, 0.387869, 0.061956, 0.061995, 0.0619759, 6e-06, 8e-06, 7.75e-06
0.400976, 0.401025, 0.400999, 0.066237, 0.066275, 0.066258, 7e-06, 8e-06, 7.25e-06
0.384969, 0.385015, 0.384988, 0.062024, 0.062067, 0.0620451, 6e-06, 8e-06, 7e-06
0.391602, 0.391648, 0.391618, 0.06189, 0.061932, 0.0619141, 7e-06, 7e-06, 7e-06
0.381564, 0.381601, 0.381579, 0.061953, 0.061984, 0.0619688, 6e-06, 9e-06, 7.375e-06
0.392319, 0.392378, 0.392347, 0.061697, 0.061739, 0.0617209, 8e-06, 8e-06, 8e-06
0.388205, 0.38825, 0.388227, 0.061904, 0.061947, 0.0619236, 7e-06, 9e-06, 7.375e-06
0.391388, 0.391441, 0.391413, 0.061984, 0.062022, 0.0620073, 7e-06, 8e-06, 7.25e-06
0.388313, 0.388361, 0.388338, 0.061981, 0.062006, 0.0619989, 7e-06, 9e-06, 8.125e-06
0.393811, 0.393853, 0.393829, 0.061811, 0.061851, 0.0618301, 8e-06, 9e-06, 8.5e-06
0.388878, 0.388921, 0.388897, 0.061907, 0.061943, 0.0619245, 6e-06, 8e-06, 7.25e-06
0.390305, 0.390352, 0.390322, 0.061977, 0.062021, 0.062002, 6e-06, 9e-06, 7.125e-06
0.394448, 0.394492, 0.394466, 0.062148, 0.062189, 0.0621695, 7e-06, 8e-06, 7.5e-06
0.394802, 0.39484, 0.394818, 0.061787, 0.06182, 0.0618045, 7e-06, 8e-06, 7.25e-06
0.395805, 0.395845, 0.395821, 0.062232, 0.062269, 0.062251, 7e-06, 8e-06, 7.125e-06
0.395914, 0.395967, 0.395939, 0.061813, 0.061861, 0.0618344, 7e-06, 9e-06, 8e-06
0.402152, 0.402196, 0.402172, 0.061776, 0.061805, 0.061795, 6e-06, 8e-06, 7e-06
0.399021, 0.399063, 0.399035, 0.062127, 0.062164, 0.062148, 7e-06, 9e-06, 7.625e-06
0.392079, 0.392116, 0.392097, 0.06183, 0.06185, 0.0618439, 271.147, 271.167, 271.15
0.434878, 0.434944, 0.434904, 0.065464, 0.065514, 0.0654947, 8e-06, 8e-06, 8e-06
0.376234, 0.376284, 0.376254, 0.062524, 0.062565, 0.062549, 7e-06, 8e-06, 7.375e-06
0.376585, 0.376641, 0.376615, 0.062302, 0.062337, 0.0623229, 7e-06, 8e-06, 7.5e-06
0.376807, 0.376859, 0.376832, 0.062457, 0.062494, 0.0624783, 6e-06, 8e-06, 7.25e-06
0.376501, 0.376539, 0.376518, 0.062281, 0.062318, 0.0622982, 7e-06, 8e-06, 7.75e-06
0.376596, 0.376636, 0.376614, 0.062328, 0.062362, 0.0623427, 7e-06, 7e-06, 7e-06
0.376225, 0.376274, 0.376248, 0.062038, 0.062077, 0.0620581, 7e-06, 8e-06, 7.625e-06
0.376786, 0.376839, 0.376812, 0.062193, 0.06223, 0.0622156, 6e-06, 8e-06, 7.25e-06
0.376601, 0.376644, 0.376621, 0.062376, 0.062412, 0.0623948, 7e-06, 7e-06, 7e-06
0.376829, 0.376866, 0.376846, 0.062245, 0.06228, 0.0622606, 7e-06, 8e-06, 7.875e-06
0.376194, 0.376243, 0.376218, 0.063461, 0.063496, 0.0634794, 8e-06, 9e-06, 8.375e-06
0.375728, 0.375789, 0.37576, 0.06217, 0.062227, 0.0621951, 6e-06, 8e-06, 7.625e-06
0.375782, 0.375837, 0.375807, 0.062301, 0.062343, 0.0623265, 7e-06, 8e-06, 7.375e-06
0.376342, 0.376393, 0.376365, 0.06209, 0.062125, 0.0621119, 6e-06, 8e-06, 7e-06
0.375673, 0.375712, 0.375692, 0.062395, 0.062427, 0.0624099, 7e-06, 8e-06, 7.5e-06
0.388239, 0.388292, 0.388263, 0.063431, 0.063469, 0.0634544, 7e-06, 8e-06, 7.75e-06
0.375876, 0.375918, 0.375894, 0.062148, 0.062188, 0.062168, 7e-06, 8e-06, 7.5e-06
0.375695, 0.37574, 0.375716, 0.062369, 0.062402, 0.0623871, 7e-06, 8e-06, 7.5e-06
0.37583, 0.375887, 0.375859, 0.062227, 0.062263, 0.0622492, 7e-06, 8e-06, 7.625e-06
0.393161, 0.393221, 0.393191, 0.069672, 0.069737, 0.0697124, 8e-06, 9e-06, 8.125e-06
0.37549, 0.375521, 0.375502, 0.062528, 0.062557, 0.062543, 7e-06, 9e-06, 8e-06
0.375163, 0.375206, 0.375182, 0.06245, 0.062488, 0.0624691, 7e-06, 9e-06, 7.875e-06
0.375071, 0.375127, 0.3751, 0.067926, 0.067962, 0.0679486, 7e-06, 1.1e-05, 8.125e-06
0.382191, 0.382244, 0.382217, 0.062289, 0.062323, 0.0623106, 6e-06, 8e-06, 7e-06
0.375315, 0.375359, 0.375333, 0.062827, 0.062863, 0.0628461, 7e-06, 8e-06, 7.5e-06
0.375056, 0.375108, 0.37508, 0.062256, 0.062294, 0.0622791, 7e-06, 8e-06, 7.625e-06
0.375564, 0.375616, 0.375589, 0.062696, 0.062734, 0.0627197, 7e-06, 8e-06, 7.5e-06
0.375455, 0.375495, 0.375474, 0.062142, 0.062179, 0.0621583, 8e-06, 9e-06, 8.25e-06
0.374732, 0.37479, 0.37476, 0.062366, 0.062405, 0.0623904, 7e-06, 8e-06, 7.5e-06
0.375175, 0.375215, 0.375193, 0.062348, 0.062385, 0.062366, 7e-06, 9e-06, 7.75e-06
0.375414, 0.375467, 0.375441, 0.06243, 0.062469, 0.0624505, 7e-06, 1e-05, 8e-06
0.37536, 0.375416, 0.375387, 0.062023, 0.06206, 0.062046, 7e-06, 1e-05, 7.625e-06
0.375583, 0.375635, 0.375607, 0.062415, 0.062456, 0.0624392, 7e-06, 1e-05, 8e-06
0.375126, 0.37518, 0.375154, 0.06219, 0.062227, 0.0622128, 7e-06, 1e-05, 8.125e-06
0.375636, 0.375676, 0.375654, 0.062133, 0.062169, 0.06215, 7e-06, 1e-05, 8e-06
0.37525, 0.375305, 0.375274, 0.062115, 0.062157, 0.0621415, 7e-06, 1.1e-05, 8.125e-06
0.375765, 0.375805, 0.375784, 0.062091, 0.06213, 0.0621079, 7e-06, 1.1e-05, 8.25e-06
0.375205, 0.375255, 0.375229, 0.062115, 0.062151, 0.0621373, 7e-06, 1e-05, 8.375e-06
0.375551, 0.375597, 0.375572, 0.062176, 0.062213, 0.0621961, 7e-06, 1.1e-05, 8e-06
0.375096, 0.375149, 0.375121, 0.062077, 0.062114, 0.0620981, 7e-06, 1.2e-05, 8.75e-06
0.374775, 0.374819, 0.374794, 0.062305, 0.062344, 0.0623249, 8e-06, 1.1e-05, 8.375e-06
0.375282, 0.37532, 0.3753, 0.062267, 0.062292, 0.0622818, 7e-06, 1e-05, 8.125e-06
0.375809, 0.375852, 0.375828, 0.062294, 0.062332, 0.0623115, 7e-06, 1e-05, 8.25e-06
0.375259, 0.3753, 0.375278, 0.062071, 0.062104, 0.0620876, 8e-06, 1e-05, 8.375e-06
0.37515, 0.375198, 0.375173, 0.062273, 0.062308, 0.0622948, 7e-06, 1e-05, 8e-06
0.375081, 0.375126, 0.375103, 0.062483, 0.062516, 0.0625006, 8e-06, 1e-05, 8.375e-06
0.374951, 0.374992, 0.37497, 0.062222, 0.062256, 0.062239, 7e-06, 1.1e-05, 8e-06
0.375212, 0.375258, 0.375236, 0.062269, 0.062302, 0.0622869, 7e-06, 1.1e-05, 8.375e-06
0.375021, 0.375068, 0.375042, 0.062206, 0.062242, 0.0622266, 7e-06, 1e-05, 7.75e-06
0.375231, 0.375308, 0.375276, 0.062213, 0.062266, 0.0622504, 8e-06, 1.2e-05, 9.5e-06
0.375042, 0.375077, 0.375057, 0.062302, 0.06233, 0.0623175, 7e-06, 1e-05, 7.875e-06
0.375192, 0.375233, 0.375212, 0.062198, 0.062243, 0.0622196, 7e-06, 1e-05, 7.75e-06
0.391506, 0.391545, 0.391521, 0.067028, 0.067065, 0.0670473, 6e-06, 9e-06, 7.625e-06
0.375404, 0.375449, 0.375424, 0.062157, 0.062194, 0.0621779, 7e-06, 1e-05, 7.625e-06
0.375205, 0.375268, 0.375234, 0.06221, 0.062258, 0.0622391, 7e-06, 1e-05, 7.75e-06
0.374983, 0.375022, 0.375, 0.062153, 0.062187, 0.0621699, 7e-06, 1.1e-05, 7.875e-06
0.37487, 0.374913, 0.37489, 0.062242, 0.062275, 0.06226, 7e-06, 8e-06, 7.5e-06
0.37508, 0.37512, 0.375099, 0.062329, 0.062368, 0.0623461, 6e-06, 8e-06, 7.25e-06
0.374665, 0.374726, 0.374693, 0.06235, 0.062412, 0.0623912, 7e-06, 8e-06, 7.25e-06
0.374855, 0.374897, 0.374873, 0.062099, 0.062133, 0.0621167, 7e-06, 9e-06, 7.875e-06
0.375295, 0.375354, 0.375325, 0.062583, 0.062638, 0.06262, 7e-06, 1e-05, 8.625e-06
0.374274, 0.374323, 0.3743, 0.062267, 0.062293, 0.062285, 7e-06, 8e-06, 7.5e-06
0.375169, 0.375216, 0.375192, 0.062183, 0.062217, 0.0622024, 7e-06, 1e-05, 7.75e-06
0.374713, 0.374763, 0.374738, 0.062063, 0.0621, 0.0620826, 7e-06, 1e-05, 7.75e-06
0.374787, 0.374839, 0.374812, 0.062101, 0.062153, 0.0621251, 6e-06, 8e-06, 7.125e-06
0.37481, 0.374844, 0.374824, 0.062111, 0.062141, 0.0621278, 6e-06, 1.1e-05, 7.5e-06
0.374856, 0.374888, 0.374869, 0.062299, 0.062327, 0.062313, 6e-06, 8e-06, 7e-06
0.37527, 0.37531, 0.375288, 0.061948, 0.061981, 0.061965, 6e-06, 8e-06, 7.125e-06
0.374878, 0.374932, 0.3749, 0.062209, 0.062258, 0.0622355, 6e-06, 8e-06, 7.125e-06
0.374992, 0.375027, 0.375007, 0.062301, 0.062336, 0.0623183, 6e-06, 1e-05, 8.125e-06
0.375251, 0.375292, 0.375272, 0.062369, 0.062406, 0.0623845, 7e-06, 9e-06, 8.125e-06
0.374481, 0.374526, 0.374505, 0.062114, 0.062139, 0.0621301, 7e-06, 8e-06, 7.125e-06
0.374423, 0.374475, 0.374446, 0.062262, 0.062302, 0.0622862, 7e-06, 9e-06, 7.375e-06
0.374989, 0.375033, 0.375011, 0.062379, 0.062404, 0.0623945, 7e-06, 8e-06, 7.625e-06
0.37464, 0.374687, 0.37466, 0.062313, 0.062349, 0.0623341, 7e-06, 9e-06, 7.25e-06
0.374412, 0.374463, 0.374437, 0.06206, 0.062102, 0.0620798, 7e-06, 9e-06, 7.5e-06
0.374511, 0.374554, 0.37453, 0.062089, 0.062127, 0.062108, 7e-06, 8e-06, 7.375e-06
0.374302, 0.374343, 0.374321, 0.062128, 0.062153, 0.062144, 6e-06, 9e-06, 7.375e-06
0.374106, 0.37415, 0.374127, 0.062181, 0.062221, 0.0622009, 6e-06, 9e-06, 7.125e-06
0.374249, 0.374291, 0.37427, 0.062363, 0.062389, 0.0623794, 7e-06, 8e-06, 7.875e-06
0.375365, 0.375429, 0.375395, 0.062217, 0.062281, 0.0622589, 7e-06, 8e-06, 7.625e-06
0.387046, 0.387079, 0.38706, 0.062633, 0.062665, 0.0626488, 6e-06, 1.1e-05, 7.5e-06
0.374949, 0.374988, 0.374968, 0.0623, 0.062361, 0.0623468, 7e-06, 8e-06, 7.375e-06
0.376196, 0.376241, 0.376216, 0.062265, 0.062304, 0.0622838, 7e-06, 8e-06, 7.125e-06
0.378889, 0.379027, 0.378939, 0.063315, 0.063435, 0.0634015, 6e-06, 9e-06, 7.125e-06
0.378348, 0.378404, 0.378376, 0.06217, 0.062208, 0.062192, 7e-06, 8e-06, 7.375e-06
0.374466, 0.374531, 0.374496, 0.062369, 0.062433, 0.0624125, 7e-06, 8e-06, 7.25e-06
0.376317, 0.376362, 0.376341, 0.062637, 0.062663, 0.0626533, 6e-06, 8e-06, 6.875e-06
0.376285, 0.376346, 0.376315, 0.062637, 0.062697, 0.0626765, 6e-06, 9e-06, 7.5e-06
0.374276, 0.374324, 0.374299, 0.062094, 0.062139, 0.0621215, 7e-06, 9e-06, 7.75e-06
0.374238, 0.374301, 0.374269, 0.062482, 0.062541, 0.0625214, 8e-06, 9e-06, 8.125e-06
0.375652, 0.375694, 0.375673, 0.062096, 0.062133, 0.0621113, 6e-06, 7e-06, 6.875e-06
0.374027, 0.374114, 0.374067, 0.062278, 0.06234, 0.0623171, 6e-06, 8e-06, 7.25e-06
0.373716, 0.373764, 0.373737, 0.062253, 0.062291, 0.0622771, 6e-06, 7e-06, 6.875e-06
0.374051, 0.374103, 0.374076, 0.062307, 0.062341, 0.0623281, 7e-06, 7e-06, 7e-06
0.373814, 0.373865, 0.373837, 0.062109, 0.062143, 0.0621305, 6e-06, 8e-06, 7e-06
0.374308, 0.374369, 0.374339, 0.062283, 0.062337, 0.0623212, 6e-06, 8e-06, 7.25e-06
0.373472, 0.373522, 0.373498, 0.06219, 0.062225, 0.0622095, 7e-06, 8e-06, 7.125e-06
0.373978, 0.374042, 0.374007, 0.06225, 0.0623, 0.0622805, 6e-06, 8e-06, 7.25e-06
0.37368, 0.373762, 0.37373, 0.062242, 0.062295, 0.0622796, 7e-06, 9e-06, 7.875e-06
0.37382, 0.373875, 0.373848, 0.062081, 0.06212, 0.0621045, 6e-06, 9e-06, 7.25e-06
0.374151, 0.374213, 0.374182, 0.062399, 0.062449, 0.0624269, 6e-06, 1e-05, 7.25e-06
0.373548, 0.37361, 0.373577, 0.062539, 0.062603, 0.0625804, 7e-06, 8e-06, 7.625e-06
0.374109, 0.374165, 0.374137, 0.062372, 0.062406, 0.0623945, 6e-06, 8e-06, 7.25e-06
0.374278, 0.374333, 0.374306, 0.062133, 0.062168, 0.0621549, 7e-06, 8e-06, 7.625e-06
0.373323, 0.373405, 0.373355, 0.062285, 0.06235, 0.0623294, 6e-06, 8e-06, 7.125e-06
0.373646, 0.373686, 0.373669, 0.0623, 0.062324, 0.062313, 7e-06, 8e-06, 7.125e-06
0.373747, 0.373804, 0.373776, 0.062232, 0.062274, 0.0622561, 6e-06, 8e-06, 7.125e-06
0.373671, 0.373722, 0.373693, 0.062479, 0.062523, 0.0625029, 7e-06, 8e-06, 7.25e-06
0.373661, 0.373726, 0.373692, 0.062278, 0.062326, 0.062308, 7e-06, 9e-06, 8e-06
0.373908, 0.373979, 0.373946, 0.066879, 0.06693, 0.0669079, 7e-06, 1e-05, 7.875e-06
0.378231, 0.378286, 0.378258, 0.062476, 0.062526, 0.0625124, 7e-06, 7e-06, 7e-06
0.373576, 0.373624, 0.3736, 0.062485, 0.062513, 0.062503, 6e-06, 7e-06, 6.75e-06
0.373705, 0.373785, 0.373737, 0.062518, 0.062586, 0.0625619, 6e-06, 8e-06, 7.375e-06
0.373004, 0.373065, 0.373037, 0.062227, 0.062277, 0.0622637, 7e-06, 8e-06, 7.25e-06
0.373462, 0.373496, 0.373477, 0.062219, 0.06225, 0.062234, 7e-06, 8e-06, 7.625e-06
0.373636, 0.373731, 0.373675, 0.062146, 0.062226, 0.0621966, 7e-06, 8e-06, 7.25e-06
0.372731, 0.372789, 0.372764, 0.062052, 0.062104, 0.0620865, 6e-06, 8e-06, 7e-06
0.373159, 0.373209, 0.373186, 0.062396, 0.062427, 0.0624153, 7e-06, 8e-06, 7.375e-06
0.372848, 0.372901, 0.372873, 0.062493, 0.062532, 0.0625168, 7e-06, 9e-06, 8.25e-06
0.374681, 0.374737, 0.374712, 0.06223, 0.062264, 0.0622516, 7e-06, 9e-06, 7.625e-06
0.373157, 0.373242, 0.373194, 0.062339, 0.062407, 0.0623828, 6e-06, 8e-06, 7.5e-06
0.373318, 0.373374, 0.373348, 0.062198, 0.062234, 0.06222, 7e-06, 8e-06, 7.25e-06
0.372695, 0.372749, 0.37272, 0.062118, 0.062157, 0.0621415, 7e-06, 8e-06, 7.625e-06
0.372928, 0.372985, 0.372957, 0.062043, 0.062081, 0.0620659, 7e-06, 8e-06, 7.375e-06
0.372772, 0.37283, 0.372802, 0.062237, 0.062272, 0.0622591, 7e-06, 1.7e-05, 1.1e-05
0.372527, 0.372574, 0.372552, 0.062046, 0.062072, 0.0620628, 7e-06, 8e-06, 7.875e-06
0.373143, 0.373186, 0.373165, 0.06243, 0.062457, 0.0624456, 6e-06, 8e-06, 7.125e-06
0.372771, 0.372826, 0.372799, 0.06243, 0.062466, 0.0624523, 7e-06, 9e-06, 8e-06
0.38183, 0.381887, 0.381863, 0.062607, 0.062653, 0.0626399, 7e-06, 9e-06, 8.25e-06
0.372389, 0.372444, 0.372417, 0.062544, 0.062576, 0.0625653, 7e-06, 9e-06, 8.25e-06
0.372872, 0.372931, 0.372898, 0.062194, 0.062251, 0.062233, 7e-06, 8e-06, 7.25e-06
0.372915, 0.372966, 0.372941, 0.062232, 0.062265, 0.062252, 7e-06, 8e-06, 7.5e-06
0.371563, 0.371618, 0.371591, 0.062189, 0.062228, 0.0622112, 7e-06, 8e-06, 7.75e-06
0.372965, 0.37301, 0.372988, 0.062179, 0.062206, 0.0621972, 7e-06, 7e-06, 7e-06
0.372753, 0.372796, 0.372772, 0.062207, 0.062241, 0.062225, 7e-06, 8e-06, 7.125e-06
0.372404, 0.372447, 0.372426, 0.06213, 0.062155, 0.0621456, 7e-06, 8e-06, 7.25e-06
0.372562, 0.372645, 0.372597, 0.062284, 0.062351, 0.0623294, 7e-06, 8e-06, 7.375e-06
0.372542, 0.372601, 0.372572, 0.062833, 0.062876, 0.0628569, 7e-06, 8e-06, 7.5e-06
0.372814, 0.372861, 0.372837, 0.062168, 0.062203, 0.0621859, 8e-06, 1.8e-05, 9.625e-06
0.376147, 0.376207, 0.376179, 0.06213, 0.062182, 0.0621662, 7e-06, 8e-06, 7.75e-06
0.38278, 0.382844, 0.382811, 0.062221, 0.062266, 0.0622464, 7e-06, 9e-06, 7.25e-06
0.378884, 0.378935, 0.378911, 0.062092, 0.062125, 0.0621121, 7e-06, 8e-06, 7.125e-06
0.384582, 0.384635, 0.384607, 0.062321, 0.062358, 0.0623434, 7e-06, 8e-06, 7.375e-06
0.380349, 0.380413, 0.380383, 0.062058, 0.062115, 0.0620974, 6e-06, 8e-06, 7e-06
0.384378, 0.384436, 0.384408, 0.062227, 0.062265, 0.0622485, 7e-06, 7e-06, 7e-06
0.383333, 0.383389, 0.383361, 0.061975, 0.062028, 0.0620115, 7e-06, 8e-06, 7.25e-06
0.381104, 0.38116, 0.381131, 0.062259, 0.062296, 0.0622814, 7e-06, 8e-06, 7.125e-06
0.384706, 0.384762, 0.384734, 0.06215, 0.062186, 0.0621725, 6e-06, 8e-06, 7.125e-06
0.385862, 0.385919, 0.385889, 0.062186, 0.062227, 0.0622113, 7e-06, 9e-06, 7.875e-06
0.383691, 0.383733, 0.383712, 0.062315, 0.062349, 0.0623314, 8e-06, 9e-06, 8.125e-06
0.379299, 0.379352, 0.379325, 0.06199, 0.062025, 0.0620116, 7e-06, 8e-06, 7.125e-06
0.390942, 0.391002, 0.390973, 0.06248, 0.062534, 0.0625166, 7e-06, 8e-06, 7.875e-06
0.381811, 0.381867, 0.381838, 0.062148, 0.062185, 0.0621719, 6e-06, 8e-06, 7e-06
0.380103, 0.380143, 0.380123, 0.062233, 0.062271, 0.0622494, 6e-06, 8e-06, 7e-06
0.39443, 0.39457, 0.394475, 0.070326, 0.070451, 0.0704166, 7e-06, 8e-06, 7.5e-06
0.387971, 0.388028, 0.388, 0.062308, 0.062347, 0.0623306, 7e-06, 8e-06, 7.625e-06
0.378819, 0.378877, 0.378848, 0.062259, 0.062295, 0.0622818, 6e-06, 8e-06, 7.625e-06
0.392409, 0.392465, 0.392437, 0.061864, 0.061904, 0.0618888, 7e-06, 8e-06, 7.125e-06
0.389245, 0.389306, 0.389273, 0.06356, 0.063602, 0.0635855, 8e-06, 1e-05, 8.5e-06
0.384221, 0.384278, 0.384247, 0.062112, 0.062167, 0.06215, 7e-06, 9e-06, 8e-06
0.384652, 0.38471, 0.38468, 0.062043, 0.0621, 0.0620804, 6e-06, 9e-06, 7.5e-06
0.386014, 0.38608, 0.386047, 0.062176, 0.062236, 0.0622161, 6e-06, 9e-06, 7.5e-06
0.385974, 0.386028, 0.386, 0.062302, 0.06234, 0.0623245, 7e-06, 8e-06, 7.5e-06
0.385273, 0.385351, 0.385305, 0.062021, 0.062084, 0.0620627, 7e-06, 8e-06, 7.375e-06
0.385398, 0.385452, 0.385425, 0.062126, 0.062162, 0.0621474, 6e-06, 9e-06, 7e-06
0.392884, 0.392943, 0.392912, 0.062271, 0.062329, 0.0623101, 7e-06, 9e-06, 7.75e-06
0.383968, 0.384026, 0.383997, 0.062187, 0.062228, 0.0622118, 7e-06, 8e-06, 7.375e-06
0.378458, 0.378516, 0.378486, 0.062053, 0.062109, 0.0620915, 7e-06, 8e-06, 7.625e-06
0.394662, 0.394713, 0.394687, 0.061899, 0.061936, 0.06192, 7e-06, 9e-06, 7.875e-06
0.381844, 0.381908, 0.381876, 0.061909, 0.061972, 0.0619505, 8e-06, 9e-06, 8.25e-06
0.382109, 0.382165, 0.382135, 0.062074, 0.062111, 0.0620969, 7e-06, 9e-06, 8e-06
0.373374, 0.37343, 0.373398, 0.06202, 0.062067, 0.0620452, 7e-06, 8e-06, 7.625e-06
0.375568, 0.375624, 0.375595, 0.062002, 0.062041, 0.0620249, 8e-06, 8e-06, 8e-06
0.381462, 0.381526, 0.381493, 0.06219, 0.062237, 0.0622169, 7e-06, 8e-06, 7.125e-06
0.38036, 0.380409, 0.380379, 0.062216, 0.06226, 0.0622419, 7e-06, 8e-06, 7.25e-06
0.379414, 0.379481, 0.379447, 0.062062, 0.062125, 0.062103, 6e-06, 8e-06, 7e-06
0.391284, 0.39134, 0.391312, 0.062287, 0.062328, 0.0623104, 7e-06, 9e-06, 7.375e-06
0.383666, 0.383723, 0.383689, 0.06203, 0.062077, 0.0620576, 7e-06, 8e-06, 7.125e-06
0.37722, 0.377291, 0.37726, 0.062068, 0.062108, 0.062093, 7e-06, 9e-06, 8e-06
0.387725, 0.38778, 0.387751, 0.062107, 0.062148, 0.0621312, 7e-06, 9e-06, 8.375e-06
0.380156, 0.380223, 0.380187, 0.061997, 0.062062, 0.0620404, 7e-06, 8e-06, 7.25e-06
0.387458, 0.387513, 0.387485, 0.061955, 0.061992, 0.0619782, 6e-06, 8e-06, 7.75e-06
0.387819, 0.387865, 0.38784, 0.061972, 0.062011, 0.061994, 6e-06, 8e-06, 7.75e-06
0.387838, 0.387906, 0.387872, 0.061997, 0.062048, 0.0620261, 7e-06, 8e-06, 7.75e-06
0.398189, 0.398248, 0.398219, 0.062464, 0.062503, 0.0624876, 7e-06, 8e-06, 7.375e-06
0.392435, 0.392487, 0.39246, 0.061971, 0.062006, 0.0619913, 7e-06, 8e-06, 7.875e-06
0.392537, 0.392617, 0.39257, 0.062005, 0.06207, 0.0620474, 7e-06, 8e-06, 7.625e-06
